Time [s],Channel 0,Channel 1
34.944973880,0,1
34.945287060,1,1
34.994976420,1,0
34.995286760,0,0
35.044973360,0,1
35.045286760,1,1
35.094975540,1,0
35.095286200,0,0
35.144977900,0,1
35.145285940,1,1
35.194975000,1,0
35.195285720,0,0
35.244977020,0,1
35.245286100,1,1
35.294979560,1,0
35.295285320,0,0
35.344981860,0,1
35.345284900,1,1
35.394978960,1,0
35.395285000,0,0
35.444981320,0,1
35.445284820,1,1
35.494978400,1,0
35.495284620,0,0
35.544980420,0,1
35.545283760,1,1
35.594982960,1,0
35.595283520,0,0
35.644979880,0,1
35.645283280,1,1
35.694982080,1,0
35.695283000,0,0
35.744984440,0,1
35.745282660,1,1
35.794981540,1,0
35.795282440,0,0
35.844983980,0,1
35.845282440,1,1
35.894986160,1,0
35.895281900,0,0
35.944988120,0,1
35.945281560,1,1
35.994984320,1,0
35.995281280,0,0
36.044986320,0,1
36.045281240,1,1
36.094988900,1,0
36.095280780,0,0
36.144985480,0,1
36.145280520,1,1
36.194988060,1,0
36.195280760,0,0
36.244988660,0,1
36.245280720,1,1
36.294991560,1,0
36.295280280,0,0
36.344987660,0,1
36.345279440,1,1
36.394990240,1,0
36.395279320,0,0
36.444992600,0,1
36.445279200,1,1
36.494989720,1,0
36.495279220,0,0
36.544992080,0,1
36.545278440,1,1
36.594995040,1,0
36.595278080,0,0
36.644991440,0,1
36.645278040,1,1
36.694993660,1,0
36.695277540,0,0
36.744995240,0,1
36.745277240,1,1
36.794997360,1,0
36.795276960,0,0
36.844994260,0,1
36.845276960,1,1
36.894996440,1,0
36.895276600,0,0
36.944998760,0,1
36.945276200,1,1
36.994995920,1,0
36.995275920,0,0
37.044998260,0,1
37.045275720,1,1
37.095000400,1,0
37.095275360,0,0
37.144996860,0,1
37.145275060,1,1
37.194999080,1,0
37.195275260,0,0
37.245000520,0,1
37.245275220,1,1
37.295003080,1,0
37.295274380,0,0
37.344999620,0,1
37.345274220,1,1
37.395002160,1,0
37.395273800,0,0
37.445004460,0,1
37.445273680,1,1
37.495001560,1,0
37.495273620,0,0
37.545003620,0,1
37.545273000,1,1
37.595006100,1,0
37.595273200,0,0
37.645003080,0,1
37.645273020,1,1
37.695005640,1,0
37.695272140,0,0
37.745007940,0,1
37.745271920,1,1
37.795005020,1,0
37.795271600,0,0
37.845007380,0,1
37.845271440,1,1
37.895004460,1,0
37.895271040,0,0
37.945006480,0,1
37.945270740,1,1
37.995009020,1,0
37.995270520,0,0
38.045005940,0,1
38.045270260,1,1
38.095008120,1,0
38.095269940,0,0
38.145010500,0,1
38.145269700,1,1
38.195007580,1,0
38.195269400,0,0
38.245009880,0,1
38.245269920,1,1
38.295012420,1,0
38.295269360,0,0
38.345009320,0,1
38.345268760,1,1
38.395011920,1,0
38.395268360,0,0
38.445014280,0,1
38.445268460,1,1
38.495011400,1,0
38.495268380,0,0
38.545013760,0,1
38.545267480,1,1
38.595016700,1,0
38.595267240,0,0
38.645013100,0,1
38.645267140,1,1
38.695015320,1,0
38.695266700,0,0
38.745016920,0,1
38.745266380,1,1
38.795019020,1,0
38.795266160,0,0
38.845015940,0,1
38.845265920,1,1
38.895018100,1,0
38.895265640,0,0
38.945020420,0,1
38.945265360,1,1
38.995017560,1,0
38.995265040,0,0
39.044799240,0,1
39.045265820,1,1
39.094795460,1,0
39.095264500,0,0
39.144798120,0,1
39.145264240,1,1
39.194795240,1,0
39.195264000,0,0
39.244796740,0,1
39.245264400,1,1
39.294799640,1,0
39.295264260,0,0
39.344801940,0,1
39.345263200,1,1
39.394798260,1,0
39.395262860,0,0
39.444799860,0,1
39.445263200,1,1
39.494801960,1,0
39.495263000,0,0
39.544798860,0,1
39.545262100,1,1
39.594801040,1,0
39.595261820,0,0
39.644803340,0,1
39.645261640,1,1
39.694800500,1,0
39.695261380,0,0
39.744802840,0,1
39.745261080,1,1
39.794804980,1,0
39.795260760,0,0
39.844807340,0,1
39.845260740,1,1
39.894803660,1,0
39.895260500,0,0
39.944805240,0,1
39.945259880,1,1
39.994807360,1,0
39.995259840,0,0
40.044804260,0,1
40.045259600,1,1
40.094806440,1,0
40.095259100,0,0
40.144808740,0,1
40.145258820,1,1
40.194805880,1,0
40.195258720,0,0
40.244808680,0,1
40.245259260,1,1
40.294811680,1,0
40.295258260,0,0
40.344807780,0,1
40.345258200,1,1
40.394810300,1,0
40.395257500,0,0
40.444813140,0,1
40.445257280,1,1
40.494809400,1,0
40.495257360,0,0
40.544811780,0,1
40.545256640,1,1
40.594814760,1,0
40.595256420,0,0
40.644811280,0,1
40.645256380,1,1
40.694813460,1,0
40.695255840,0,0
40.744815400,0,1
40.745255600,1,1
40.794817520,1,0
40.795255320,0,0
40.844813600,0,1
40.845255200,1,1
40.894816160,1,0
40.895254880,0,0
40.944818660,0,1
40.945254520,1,1
40.994815340,1,0
40.995254200,0,0
41.044817680,0,1
41.045254100,1,1
41.094820720,1,0
41.095253680,0,0
41.144817160,0,1
41.145253500,1,1
41.194820100,1,0
41.195284740,0,0
41.244821900,0,1
41.245253400,1,1
41.294818560,1,0
41.295253420,0,0
41.344820900,0,1
41.345252320,1,1
41.394823940,1,0
41.395252400,0,0
41.444820360,0,1
41.445252020,1,1
41.494823320,1,0
41.495252160,0,0
41.544825620,0,1
41.545251240,1,1
41.594821920,1,0
41.595250980,0,0
41.644823520,0,1
41.645250740,1,1
41.694825620,1,0
41.695250420,0,0
41.744822520,0,1
41.745250160,1,1
41.794824700,1,0
41.795249920,0,0
41.844827000,0,1
41.845253580,1,1
41.894824140,1,0
41.895249360,0,0
41.944826480,0,1
41.945249040,1,1
41.994828620,1,0
41.995248760,0,0
42.044830980,0,1
42.045248560,1,1
42.094827280,1,0
42.095248260,0,0
42.144828880,0,1
42.145247980,1,1
42.194830980,1,0
42.195248300,0,0
42.244827940,0,1
42.245248260,1,1
42.294830180,1,0
42.295247720,0,0
42.344832860,0,1
42.345246940,1,1
42.394829940,1,0
42.395246820,0,0
42.444832280,0,1
42.445246500,1,1
42.494835280,1,0
42.495246620,0,0
42.544831380,0,1
42.545245820,1,1
42.594833900,1,0
42.595245560,0,0
42.644836740,0,1
42.645245780,1,1
42.694833000,1,0
42.695245000,0,0
42.744835360,0,1
42.745244860,1,1
42.794838340,1,0
42.795244480,0,0
42.844834860,0,1
42.845244200,1,1
42.894837040,1,0
42.895243940,0,0
42.944838980,0,1
42.945243680,1,1
42.994841080,1,0
42.995243400,0,0
43.044837160,0,1
43.045243100,1,1
43.094839720,1,0
43.095242820,0,0
43.144842220,0,1
43.145242580,1,1
43.194838880,1,0
43.195242720,0,0
43.244840720,0,1
43.245242900,1,1
43.294843760,1,0
43.295242220,0,0
43.344840300,0,1
43.345241680,1,1
43.394842500,1,0
43.395241800,0,0
43.444844480,0,1
43.445241120,1,1
43.494846600,1,0
43.495241280,0,0
43.544842700,0,1
43.545240380,1,1
43.594845300,1,0
43.595240100,0,0
43.644847820,0,1
43.645240160,1,1
43.694844500,1,0
43.695239600,0,0
43.744846880,0,1
43.745239300,1,1
43.794849940,1,0
43.795239040,0,0
43.844846380,0,1
43.845238980,1,1
43.894849360,1,0
43.895238520,0,0
43.944851680,0,1
43.945238200,1,1
43.994848000,1,0
43.995238000,0,0
44.044849600,0,1
44.045237720,1,1
44.094851740,1,0
44.095237420,0,0
44.144848660,0,1
44.145237160,1,1
44.194850840,1,0
44.195236840,0,0
44.244853000,0,1
44.245237120,1,1
44.294855580,1,0
44.295236920,0,0
44.344852040,0,1
44.345236640,1,1
44.394854580,1,0
44.395235780,0,0
44.444857000,0,1
44.445235580,1,1
44.494853280,1,0
44.495236060,0,0
44.544855280,0,1
44.545234960,1,1
44.594858360,1,0
44.595234740,0,0
44.644854480,0,1
44.645234400,1,1
44.694857040,1,0
44.695234360,0,0
44.744859880,0,1
44.745233860,1,1
44.794856160,1,0
44.795233720,0,0
44.844858540,0,1
44.845233520,1,1
44.894861560,1,0
44.895233600,0,0
44.944858100,0,1
44.945232820,1,1
44.994860280,1,0
44.995232540,0,0
45.044653040,0,1
45.045232880,1,1
45.094650160,1,0
45.095232080,0,0
45.144652540,0,1
45.145231680,1,1
45.194655140,1,0
45.195232300,0,0
45.244655680,0,1
45.245231940,1,1
45.294652420,1,0
45.295231520,0,0
45.344654880,0,1
45.345230720,1,1
45.394656660,1,0
45.395230360,0,0
45.444653040,0,1
45.445230440,1,1
45.494655760,1,0
45.495230440,0,0
45.544658140,0,1
45.545229540,1,1
45.594654720,1,0
45.595229320,0,0
45.644657560,0,1
45.645229040,1,1
45.694660180,1,0
45.695228800,0,0
45.744657120,0,1
45.745228480,1,1
45.794659300,1,0
45.795228220,0,0
45.844661680,0,1
45.845227920,1,1
45.894658780,1,0
45.895227680,0,0
45.944661240,0,1
45.945227360,1,1
45.994663420,1,0
45.995227120,0,0
46.044659760,0,1
46.045226840,1,1
46.094662780,1,0
46.095226580,0,0
46.144665120,0,1
46.145226340,1,1
46.194662240,1,0
46.195226580,0,0
46.244663220,0,1
46.245226260,1,1
46.294665820,1,0
46.295226040,0,0
46.344662620,0,1
46.345225180,1,1
46.394665640,1,0
46.395225340,0,0
46.444668000,0,1
46.445224980,1,1
46.494664220,1,0
46.495225280,0,0
46.544666620,0,1
46.545224120,1,1
46.594668840,1,0
46.595223900,0,0
46.644670440,0,1
46.645223680,1,1
46.694666660,1,0
46.695223320,0,0
46.744669480,0,1
46.745223040,1,1
46.794671660,1,0
46.795222760,0,0
46.844668080,0,1
46.845222640,1,1
46.894671160,1,0
46.895222220,0,0
46.944673500,0,1
46.945222120,1,1
46.994669740,1,0
46.995221680,0,0
47.044672120,0,1
47.045221580,1,1
47.094674360,1,0
47.095221200,0,0
47.144675960,0,1
47.145220880,1,1
47.194672160,1,0
47.195221080,0,0
47.244672260,0,1
47.245220820,1,1
47.294674800,1,0
47.295220640,0,0
47.344677160,0,1
47.345219780,1,1
47.394674220,1,0
47.395219700,0,0
47.444676520,0,1
47.445219360,1,1
47.494678760,1,0
47.495219440,0,0
47.544680360,0,1
47.545218840,1,1
47.594676560,1,0
47.595218420,0,0
47.644679380,0,1
47.645218560,1,1
47.694681580,1,0
47.695218300,0,0
47.744677980,0,1
47.745217760,1,1
47.794681060,1,0
47.795217400,0,0
47.844683400,0,1
47.845217240,1,1
47.894679640,1,0
47.895216800,0,0
47.944682020,0,1
47.945216540,1,1
47.994684240,1,0
47.995216260,0,0
48.044685840,0,1
48.045216380,1,1
48.094682060,1,0
48.095215900,0,0
48.144684880,0,1
48.145215440,1,1
48.194687060,1,0
48.195285440,0,0
48.244688640,0,1
48.245215360,1,1
48.294685780,1,0
48.295215200,0,0
48.344688140,0,1
48.345214920,1,1
48.394685200,1,0
48.395214140,0,0
48.444687500,0,1
48.445213960,1,1
48.494689720,1,0
48.495228700,0,0
48.544691340,0,1
48.545213260,1,1
48.594687540,1,0
48.595213020,0,0
48.644690360,0,1
48.645212880,1,1
48.694692540,1,0
48.695212500,0,0
48.744688940,0,1
48.745212220,1,1
48.794692020,1,0
48.795211940,0,0
48.844694380,0,1
48.845211780,1,1
48.894690600,1,0
48.895211400,0,0
48.944692980,0,1
48.945211260,1,1
48.994695220,1,0
48.995210860,0,0
49.044696800,0,1
49.045210740,1,1
49.094693020,1,0
49.095210320,0,0
49.144695840,0,1
49.145210040,1,1
49.194698020,1,0
49.195209760,0,0
49.244694400,0,1
49.245209980,1,1
49.294696540,1,0
49.295209920,0,0
49.344698540,0,1
49.345209440,1,1
49.394701120,1,0
49.395208700,0,0
49.444698000,0,1
49.445208680,1,1
49.494700200,1,0
49.495208740,0,0
49.544702200,0,1
49.545208360,1,1
49.594698780,1,0
49.595207620,0,0
49.644701240,0,1
49.645207480,1,1
49.694703780,1,0
49.695207660,0,0
49.744700180,0,1
49.745206760,1,1
49.794703180,1,0
49.795206520,0,0
49.844705240,0,1
49.845206420,1,1
49.894701840,1,0
49.895206200,0,0
49.944704720,0,1
49.945205680,1,1
49.994707280,1,0
49.995205400,0,0
50.044703680,0,1
50.045205280,1,1
50.094706680,1,0
50.095204940,0,0
50.144709040,0,1
50.145204640,1,1
50.194706140,1,0
50.195204380,0,0
50.244705420,0,1
50.245204600,1,1
50.294708420,1,0
50.295203840,0,0
50.344710780,0,1
50.345203660,1,1
50.394707000,1,0
50.395203340,0,0
50.444709380,0,1
50.445203360,1,1
50.494711600,1,0
50.495203380,0,0
50.544713200,0,1
50.545202420,1,1
50.594709400,1,0
50.595202160,0,0
50.644712220,0,1
50.645201900,1,1
50.694714400,1,0
50.695201640,0,0
50.744710800,0,1
50.745201360,1,1
50.794713880,1,0
50.795201060,0,0
50.844716220,0,1
50.845200920,1,1
50.894712460,1,0
50.895200720,0,0
50.944714820,0,1
50.945200300,1,1
50.994717060,1,0
50.995200020,0,0
51.044988860,0,1
51.045200340,1,1
51.094991080,1,0
51.095199540,0,0
51.144992680,0,1
51.145199200,1,1
51.194988880,1,0
51.195199480,0,0
51.244991700,0,1
51.245199160,1,1
51.294993880,1,0
51.295199100,0,0
51.344990280,0,1
51.345198120,1,1
51.394993340,1,0
51.395198240,0,0
51.444995700,0,1
51.445197620,1,1
51.494991920,1,0
51.495197860,0,0
51.544994300,0,1
51.545196980,1,1
51.594996520,1,0
51.595196760,0,0
51.644998120,0,1
51.645196740,1,1
51.694994320,1,0
51.695196320,0,0
51.744997140,0,1
51.745195920,1,1
51.794999320,1,0
51.795195700,0,0
51.844995720,0,1
51.845195420,1,1
51.894998780,1,0
51.895195160,0,0
51.945001140,0,1
51.945194880,1,1
51.994997360,1,0
51.995194560,0,0
52.044999740,0,1
52.045194320,1,1
52.095001960,1,0
52.095194060,0,0
52.145003560,0,1
52.145193740,1,1
52.194999760,1,0
52.195193840,0,0
52.245000480,0,1
52.245193760,1,1
52.295003200,1,0
52.295193240,0,0
52.345005580,0,1
52.345193020,1,1
52.395002220,1,0
52.395202580,0,0
52.445004680,0,1
52.445192300,1,1
52.495007220,1,0
52.495192460,0,0
52.545003620,0,1
52.545191620,1,1
52.595006620,1,0
52.595191340,0,0
52.645008680,0,1
52.645191280,1,1
52.695005260,1,0
52.695190820,0,0
52.745008140,0,1
52.745190620,1,1
52.795010700,1,0
52.795190280,0,0
52.845007100,0,1
52.845189980,1,1
52.895010100,1,0
52.895189880,0,0
52.945012440,0,1
52.945189420,1,1
52.995009540,1,0
52.995189180,0,0
53.045011540,0,1
53.045188880,1,1
53.095014080,1,0
53.095188680,0,0
53.145011000,0,1
53.145188380,1,1
53.195013180,1,0
53.195188060,0,0
53.245014280,0,1
53.245188660,1,1
53.295016040,1,0
53.295188100,0,0
53.345012520,0,1
53.345187320,1,1
53.395015520,1,0
53.395186960,0,0
53.445017860,0,1
53.445187120,1,1
53.495014960,1,0
53.495187000,0,0
53.545016960,0,1
53.545186680,1,1
53.595019500,1,0
53.595185900,0,0
53.645016420,0,1
53.645185640,1,1
53.695018600,1,0
53.695185380,0,0
53.745020980,0,1
53.745185200,1,1
53.795018060,1,0
53.795184820,0,0
53.845020500,0,1
53.845184600,1,1
53.895022680,1,0
53.895184340,0,0
53.945018720,0,1
53.945184000,1,1
53.995020840,1,0
53.995183760,0,0
54.045022820,0,1
54.045183520,1,1
54.095025400,1,0
54.095183220,0,0
54.145022000,0,1
54.145182940,1,1
54.195024580,1,0
54.195182640,0,0
54.245025380,0,1
54.245182780,1,1
54.295022360,1,0
54.295183040,0,0
54.345024660,0,1
54.345181860,1,1
54.395026880,1,0
54.395181700,0,0
54.445028480,0,1
54.445181520,1,1
54.495024680,1,0
54.495181660,0,0
54.545027500,0,1
54.545180800,1,1
54.595029680,1,0
54.595180480,0,0
54.645026060,0,1
54.645180400,1,1
54.695029120,1,0
54.695180380,0,0
54.745031480,0,1
54.745179700,1,1
54.795027700,1,0
54.795179380,0,0
54.845030060,0,1
54.845179280,1,1
54.895032280,1,0
54.895179400,0,0
54.945033880,0,1
54.945178620,1,1
54.995030080,1,0
54.995178320,0,0
55.045032900,0,1
55.045178160,1,1
55.095035060,1,0
55.095177840,0,0
55.145031460,0,1
55.145177500,1,1
55.195034520,1,0
55.195177220,0,0
55.245035200,0,1
55.245177700,1,1
55.295037740,1,0
55.295177300,0,0
55.345034120,0,1
55.345176400,1,1
55.395037120,1,0
55.395176140,0,0
55.445039460,0,1
55.445176020,1,1
55.495036560,1,0
55.495176440,0,0
55.545038580,0,1
55.545175300,1,1
55.595041100,1,0
55.595175080,0,0
55.645038020,0,1
55.645175080,1,1
55.695040200,1,0
55.695174540,0,0
55.745042580,0,1
55.745174260,1,1
55.795039660,1,0
55.795174020,0,0
55.845042100,0,1
55.845173800,1,1
55.895044260,1,0
55.895173500,0,0
55.945040300,0,1
55.945173200,1,1
55.995042420,1,0
55.995172940,0,0
56.045044400,0,1
56.045172780,1,1
56.095046980,1,0
56.095172380,0,0
56.145043560,0,1
56.145172080,1,1
56.195046140,1,0
56.195172700,0,0
56.245048420,0,1
56.245172080,1,1
56.295045200,1,0
56.295173440,0,0
56.345047180,0,1
56.345171020,1,1
56.395049720,1,0
56.395170940,0,0
56.445046640,0,1
56.445170660,1,1
56.495048800,1,0
56.495170660,0,0
56.545051180,0,1
56.545169960,1,1
56.595048260,1,0
56.595169660,0,0
56.645050700,0,1
56.645169460,1,1
56.695052860,1,0
56.695169220,0,0
56.745048900,0,1
56.745168840,1,1
56.795051000,1,0
56.795168760,0,0
56.845053000,0,1
56.845168340,1,1
56.895055560,1,0
56.895168000,0,0
56.945052160,0,1
56.945167900,1,1
56.995054740,1,0
56.995167460,0,0
57.044827380,0,1
57.045167840,1,1
57.094829520,1,0
57.095166980,0,0
57.144825540,0,1
57.145166660,1,1
57.194827700,1,0
57.195166940,0,0
57.244829700,0,1
57.245166580,1,1
57.294826780,1,0
57.295166300,0,0
57.344828840,0,1
57.345165580,1,1
57.394831320,1,0
57.395165440,0,0
57.444828300,0,1
57.445165220,1,1
57.494830880,1,0
57.495165600,0,0
57.544833200,0,1
57.545164760,1,1
57.594830300,1,0
57.595164240,0,0
57.644832680,0,1
57.645164320,1,1
57.694835700,1,0
57.695163720,0,0
57.744831820,0,1
57.745163400,1,1
57.794834360,1,0
57.795163240,0,0
57.844837220,0,1
57.845162940,1,1
57.894833500,1,0
57.895162760,0,0
57.944835880,0,1
57.945162320,1,1
57.994838900,1,0
57.995162080,0,0
58.044835440,0,1
58.045161800,1,1
58.094837640,1,0
58.095161560,0,0
58.144839600,0,1
58.145161280,1,1
58.194841720,1,0
58.195160980,0,0
58.244837420,0,1
58.245161400,1,1
58.294839620,1,0
58.295160920,0,0
58.344841580,0,1
58.345160340,1,1
58.394838740,1,0
58.395159980,0,0
58.444841100,0,1
58.445160360,1,1
58.494843260,1,0
58.495159820,0,0
58.544845640,0,1
58.545159040,1,1
58.594841960,1,0
58.595158940,0,0
58.644843560,0,1
58.645158640,1,1
58.694845680,1,0
58.695158280,0,0
58.744842600,0,1
58.745158020,1,1
58.794844780,1,0
58.795157760,0,0
58.844847100,0,1
58.845157480,1,1
58.894844260,1,0
58.895157320,0,0
58.944846620,0,1
58.945156900,1,1
58.994848760,1,0
58.995156620,0,0
59.044851140,0,1
59.045164960,1,1
59.094847460,1,0
59.095156140,0,0
59.144849060,0,1
59.145155820,1,1
59.194851180,1,0
59.195155560,0,0
59.244853340,0,1
59.245155900,1,1
59.294849660,1,0
59.295155580,0,0
59.344851260,0,1
59.345154880,1,1
59.394853400,1,0
59.395155400,0,0
59.444850300,0,1
59.445154340,1,1
59.494852500,1,0
59.495154900,0,0
59.544854800,0,1
59.545153680,1,1
59.594851960,1,0
59.595153380,0,0
59.644854320,0,1
59.645153140,1,1
59.694856460,1,0
59.695153260,0,0
59.744858840,0,1
59.745152680,1,1
59.794855160,1,0
59.795152340,0,0
59.844856780,0,1
59.845152040,1,1
59.894858900,1,0
59.895152140,0,0
59.944855800,0,1
59.945151520,1,1
59.994858000,1,0
59.995151200,0,0
60.044860300,0,1
60.045150980,1,1
60.094857460,1,0
60.095150920,0,0
60.144859820,0,1
60.145150420,1,1
60.194861960,1,0
60.195150220,0,0
60.244864180,0,1
60.245150400,1,1
60.294860840,1,0
60.295150160,0,0
60.344863580,0,1
60.345149340,1,1
60.394865720,1,0
60.395149080,0,0
60.444861800,0,1
60.445149540,1,1
60.494864400,1,0
60.495148980,0,0
60.544866840,0,1
60.545148380,1,1
60.594863540,1,0
60.595147960,0,0
60.644865920,0,1
60.645147960,1,1
60.694868560,1,0
60.695147940,0,0
60.744864740,0,1
60.745147260,1,1
60.794867280,1,0
60.795146920,0,0
60.844869600,0,1
60.845146640,1,1
60.894866700,1,0
60.895146360,0,0
60.944869060,0,1
60.945146220,1,1
60.994872060,1,0
60.995146260,0,0
61.044868160,0,1
61.045145560,1,1
61.094870720,1,0
61.095145420,0,0
61.144873560,0,1
61.145145000,1,1
61.194869840,1,0
61.195145320,0,0
61.244871980,0,1
61.245144940,1,1
61.294874540,1,0
61.295144760,0,0
61.344871100,0,1
61.345143880,1,1
61.394873640,1,0
61.395143780,0,0
61.444875960,0,1
61.445143360,1,1
61.494873040,1,0
61.495143780,0,0
61.544875120,0,1
61.545142780,1,1
61.594877620,1,0
61.595142540,0,0
61.644874600,0,1
61.645142300,1,1
61.694877160,1,0
61.695142340,0,0
61.744879460,0,1
61.745141800,1,1
61.794876560,1,0
61.795141500,0,0
61.844878920,0,1
61.845141220,1,1
61.894881920,1,0
61.895141060,0,0
61.944878040,0,1
61.945140640,1,1
61.994880580,1,0
61.995140380,0,0
62.044883420,0,1
62.045140120,1,1
62.094879700,1,0
62.095139840,0,0
62.144882060,0,1
62.145139560,1,1
62.194885080,1,0
62.195139780,0,0
62.244885940,0,1
62.245139560,1,1
62.294882560,1,0
62.295138900,0,0
62.344884540,0,1
62.345139220,1,1
62.394887200,1,0
62.395138340,0,0
62.444883380,0,1
62.445137940,1,1
62.494885920,1,0
62.495138280,0,0
62.544888220,0,1
62.545137440,1,1
62.594885320,1,0
62.595137140,0,0
62.644887660,0,1
62.645137060,1,1
62.694890680,1,0
62.695137280,0,0
62.744886780,0,1
62.745136360,1,1
62.794889320,1,0
62.795136120,0,0
62.844892160,0,1
62.845135760,1,1
62.894888440,1,0
62.895135520,0,0
62.944890820,0,1
62.945135260,1,1
62.994893820,1,0
62.995134980,0,0
63.044665480,0,1
63.045135440,1,1
63.094668380,1,0
63.095134500,0,0
63.144665340,0,1
63.145134160,1,1
63.194667920,1,0
63.195134000,0,0
63.244666600,0,1
63.245134460,1,1
63.294669140,1,0
63.295134140,0,0
63.344671980,0,1
63.345133120,1,1
63.394668240,1,0
63.395133600,0,0
63.444670620,0,1
63.445132500,1,1
63.494673620,1,0
63.495132880,0,0
63.544670160,0,1
63.545132000,1,1
63.594672340,1,0
63.595131720,0,0
63.644674300,0,1
63.645131440,1,1
63.694670500,1,0
63.695131400,0,0
63.744672500,0,1
63.745130920,1,1
63.794675080,1,0
63.795130620,0,0
63.844677580,0,1
63.845130360,1,1
63.894674260,1,0
63.895130100,0,0
63.944676600,0,1
63.945129800,1,1
63.994673740,1,0
63.995129560,0,0
64.044676100,0,1
64.045129260,1,1
64.094679060,1,0
64.095129040,0,0
64.144675460,0,1
64.145128740,1,1
64.194677680,1,0
64.195128440,0,0
64.244678500,0,1
64.245128820,1,1
64.294681340,1,0
64.295128640,0,0
64.344678300,0,1
64.345127660,1,1
64.394680480,1,0
64.395127420,0,0
64.444682780,0,1
64.445127080,1,1
64.494679940,1,0
64.495127360,0,0
64.544682300,0,1
64.545126560,1,1
64.594684440,1,0
64.595126280,0,0
64.644680900,0,1
64.645126040,1,1
64.694683120,1,0
64.695126580,0,0
64.744684720,0,1
64.745125500,1,1
64.794686820,1,0
64.795125220,0,0
64.844683740,0,1
64.845124920,1,1
64.894685920,1,0
64.895124980,0,0
64.944688220,0,1
64.945124440,1,1
64.994685380,1,0
64.995124140,0,0
65.044687720,0,1
65.045123920,1,1
65.094689860,1,0
65.095123780,0,0
65.144686320,0,1
65.145123340,1,1
65.194688540,1,0
65.195123020,0,0
65.244687400,0,1
65.245123200,1,1
65.294689640,1,0
65.295122600,0,0
65.344691220,0,1
65.345122240,1,1
65.394693340,1,0
65.395122060,0,0
65.444690240,0,1
65.445121860,1,1
65.494692420,1,0
65.495122020,0,0
65.544694720,0,1
65.545121640,1,1
65.594691880,1,0
65.595120860,0,0
65.644694240,0,1
65.645120620,1,1
65.694696360,1,0
65.695120400,0,0
65.744692820,0,1
65.745120040,1,1
65.794695040,1,0
65.795119840,0,0
65.844696640,0,1
65.845119560,1,1
65.894698760,1,0
65.895119240,0,0
65.944695660,0,1
65.945119000,1,1
65.994697840,1,0
65.995118740,0,0
66.044700140,0,1
66.045118440,1,1
66.094697300,1,0
66.095118200,0,0
66.144699640,0,1
66.145117880,1,1
66.194701780,1,0
66.195118060,0,0
66.244701200,0,1
66.245118100,1,1
66.294703300,1,0
66.295117660,0,0
66.344700200,0,1
66.345116780,1,1
66.394702800,1,0
66.395116760,0,0
66.444705640,0,1
66.445116420,1,1
66.494701900,1,0
66.495116520,0,0
66.544704280,0,1
66.545115720,1,1
66.594707280,1,0
66.595115520,0,0
66.644703800,0,1
66.645115200,1,1
66.694705980,1,0
66.695114920,0,0
66.744707920,0,1
66.745114720,1,1
66.794704120,1,0
66.795114380,0,0
66.844706120,0,1
66.845114100,1,1
66.894708700,1,0
66.895113840,0,0
66.944711200,0,1
66.945113580,1,1
66.994707860,1,0
66.995113300,0,0
67.044710220,0,1
67.045112980,1,1
67.094707340,1,0
67.095112740,0,0
67.144709700,0,1
67.145112460,1,1
67.194712640,1,0
67.195112840,0,0
67.244712880,0,1
67.245112520,1,1
67.294709500,1,0
67.295111860,0,0
67.344711840,0,1
67.345111420,1,1
67.394714800,1,0
67.395111740,0,0
67.444711200,0,1
67.445110880,1,1
67.494713420,1,0
67.495111120,0,0
67.544715000,0,1
67.545110840,1,1
67.594717120,1,0
67.595110020,0,0
67.644714020,0,1
67.645110160,1,1
67.694716180,1,0
67.695109680,0,0
67.744718500,0,1
67.745109220,1,1
67.794715640,1,0
67.795109060,0,0
67.844718000,0,1
67.845108640,1,1
67.894720120,1,0
67.895108460,0,0
67.944716580,0,1
67.945108180,1,1
67.994718800,1,0
67.995107820,0,0
68.044720380,0,1
68.045107640,1,1
68.094722500,1,0
68.095107360,0,0
68.144719400,0,1
68.145107080,1,1
68.194721580,1,0
68.195106760,0,0
68.244722240,0,1
68.245107120,1,1
68.294724720,1,0
68.295106800,0,0
68.344721680,0,1
68.345106100,1,1
68.394724240,1,0
68.395105660,0,0
68.444726540,0,1
68.445105400,1,1
68.494723620,1,0
68.495105880,0,0
68.544725960,0,1
68.545104880,1,1
68.594728960,1,0
68.595104620,0,0
68.644725060,0,1
68.645104380,1,1
68.694727600,1,0
68.695104100,0,0
68.744730440,0,1
68.745103800,1,1
68.794726700,1,0
68.795103680,0,0
68.844729060,0,1
68.845103220,1,1
68.894732060,1,0
68.895103020,0,0
68.944728580,0,1
68.945102840,1,1
68.994730760,1,0
68.995102460,0,0
69.044522920,0,1
69.045102800,1,1
69.094519580,1,0
69.095102220,0,0
69.144522080,0,1
69.145101740,1,1
69.194524660,1,0
69.195102200,0,0
69.244520380,0,1
69.245101480,1,1
69.294522880,1,0
69.295101340,0,0
69.344525340,0,1
69.345100600,1,1
69.394527860,1,0
69.395100320,0,0
69.444524240,0,1
69.445100000,1,1
69.494527240,1,0
69.495100220,0,0
69.544529300,0,1
69.545099500,1,1
69.594525880,1,0
69.595099180,0,0
69.644528740,0,1
69.645098900,1,1
69.694525400,1,0
69.695098940,0,0
69.744527680,0,1
69.745098400,1,1
69.794530680,1,0
69.795098140,0,0
69.844527120,0,1
69.845097860,1,1
