Time [s],Channel 0,Channel 1
13.965240100,1,0
13.965484080,0,0
13.985240300,0,1
13.985484040,1,1
14.005240540,1,0
14.005484180,0,0
14.025240740,0,1
14.025483720,1,1
14.045240960,1,0
14.045483720,0,0
14.065241160,0,1
14.065483560,1,1
14.085241400,1,0
14.085483420,0,0
14.105241580,0,1
14.105483320,1,1
14.125241820,1,0
14.125483220,0,0
14.145242020,0,1
14.145483120,1,1
14.165242240,1,0
14.165483000,0,0
14.185244440,0,1
14.185483360,1,1
14.205244680,1,0
14.205483560,0,0
14.225242880,0,1
14.225482840,1,1
14.245243100,1,0
14.245482600,0,0
14.265243300,0,1
14.265482800,1,1
14.285243540,1,0
14.285482360,0,0
14.305243740,0,1
14.305482220,1,1
14.325243960,1,0
14.325482180,0,0
14.345244160,0,1
14.345482220,1,1
14.365244380,1,0
14.365481900,0,0
14.385244580,0,1
14.385481820,1,1
14.405244820,1,0
14.405482000,0,0
14.425245020,0,1
14.425481560,1,1
14.445245240,1,0
14.445481520,0,0
14.465245440,0,1
14.465481800,1,1
14.485245680,1,0
14.485481480,0,0
14.505245860,0,1
14.505481200,1,1
14.525246100,1,0
14.525481060,0,0
14.545246300,0,1
14.545480940,1,1
14.565246520,1,0
14.565480840,0,0
14.585246720,0,1
14.585480760,1,1
14.605246960,1,0
14.605480900,0,0
14.625247160,0,1
14.625480540,1,1
14.645247380,1,0
14.645480420,0,0
14.665247580,0,1
14.665480300,1,1
14.685247800,1,0
14.685480240,0,0
14.705248000,0,1
14.705480080,1,1
14.725248240,1,0
14.725479980,0,0
14.745248440,0,1
14.745479860,1,1
14.765248660,1,0
14.765479760,0,0
14.785248860,0,1
14.785479680,1,1
14.805249080,1,0
14.805479740,0,0
14.825249280,0,1
14.825479420,1,1
14.845249520,1,0
14.845479400,0,0
14.865249720,0,1
14.865479220,1,1
14.885249940,1,0
14.885479100,0,0
14.905250140,0,1
14.905479020,1,1
14.925250360,1,0
14.925478900,0,0
14.945250560,0,1
14.945478800,1,1
14.965250800,1,0
14.965478700,0,0
14.985251000,0,1
14.985478680,1,1
15.005251220,1,0
15.005478620,0,0
15.025251420,0,1
15.025478400,1,1
15.045251640,1,0
15.045478400,0,0
15.065251840,0,1
15.065478140,1,1
15.085252080,1,0
15.085478080,0,0
15.105252280,0,1
15.105478360,1,1
15.125252500,1,0
15.125478260,0,0
15.145252700,0,1
15.145478060,1,1
15.165252940,1,0
15.165478140,0,0
15.185255140,0,1
15.185477860,1,1
15.205255380,1,0
15.205477600,0,0
15.225253600,0,1
15.225477320,1,1
15.245253840,1,0
15.245477180,0,0
15.265254040,0,1
15.265477080,1,1
15.285254300,1,0
15.285476940,0,0
15.305254500,0,1
15.305476860,1,1
15.325254740,1,0
15.325476780,0,0
15.345254960,0,1
15.345476740,1,1
15.365255200,1,0
15.365476580,0,0
15.385255400,0,1
15.385476460,1,1
15.405255660,1,0
15.405476440,0,0
15.425255860,0,1
15.425476240,1,1
15.445256100,1,0
15.445476260,0,0
15.465256320,0,1
15.465476300,1,1
15.485256560,1,0
15.485475960,0,0
15.505256760,0,1
15.505476160,1,1
15.525257000,1,0
15.525475900,0,0
15.545257220,0,1
15.545475600,1,1
15.565257460,1,0
15.565475420,0,0
15.585257660,0,1
15.585475360,1,1
15.605257900,1,0
15.605475280,0,0
15.625258120,0,1
15.625475300,1,1
15.645258360,1,0
15.645475020,0,0
15.665258560,0,1
15.665474920,1,1
15.685258800,1,0
15.685474820,0,0
15.705259020,0,1
15.705474680,1,1
15.725259260,1,0
15.725474580,0,0
15.745259460,0,1
15.745474520,1,1
15.765259700,1,0
15.765474360,0,0
15.785259920,0,1
15.785474300,1,1
15.805260160,1,0
15.805474180,0,0
15.825260360,0,1
15.825474100,1,1
15.845260600,1,0
15.845473980,0,0
15.865260820,0,1
15.865473820,1,1
15.885261060,1,0
15.885473760,0,0
15.905261260,0,1
15.905473640,1,1
15.925261500,1,0
15.925473500,0,0
15.945261720,0,1
15.945473400,1,1
15.965261940,1,0
15.965473320,0,0
15.985262160,0,1
15.985473240,1,1
16.005262400,1,0
16.005473140,0,0
16.025262600,0,1
16.025473020,1,1
16.045262840,1,0
16.045472920,0,0
16.065263060,0,1
16.065472740,1,1
16.085263300,1,0
16.085472660,0,0
16.105263500,0,1
16.105472560,1,1
16.125263740,1,0
16.125472460,0,0
16.145263940,0,1
16.145472360,1,1
16.165264180,1,0
16.165472680,0,0
16.185269380,0,1
16.185472680,1,1
16.205269620,1,0
16.205472260,0,0
16.225266840,0,1
16.225472280,1,1
16.245267080,1,0
16.245471760,0,0
16.265265280,0,1
16.265471740,1,1
16.285265520,1,0
16.285471600,0,0
16.305265740,0,1
16.305471480,1,1
16.325265980,1,0
16.325471360,0,0
16.345266180,0,1
16.345471500,1,1
16.365266420,1,0
16.365471300,0,0
16.385266620,0,1
16.385471560,1,1
16.405266860,1,0
16.405471120,0,0
16.425267080,0,1
16.425471320,1,1
16.445267320,1,0
16.445470760,0,0
16.465267520,0,1
16.465470940,1,1
16.485267760,1,0
16.485470540,0,0
16.505267960,0,1
16.505470440,1,1
16.525268200,1,0
16.525470280,0,0
16.545268420,0,1
16.545470160,1,1
16.565268640,1,0
16.565470100,0,0
16.585268860,0,1
16.585469940,1,1
16.605269100,1,0
16.605469960,0,0
16.625269300,0,1
16.625469760,1,1
16.645269540,1,0
16.645469700,0,0
16.665269740,0,1
16.665469540,1,1
16.685269980,1,0
16.685469460,0,0
16.705270200,0,1
16.705469300,1,1
16.725270440,1,0
16.725469220,0,0
16.745270640,0,1
16.745469100,1,1
16.765270880,1,0
16.765469000,0,0
16.785271080,0,1
16.785468880,1,1
16.805271320,1,0
16.805468820,0,0
16.825271540,0,1
16.825468820,1,1
16.845271780,1,0
16.845472820,0,0
16.865271980,0,1
16.865468480,1,1
16.885272220,1,0
16.885468320,0,0
16.905272420,0,1
16.905468260,1,1
16.925272660,1,0
16.925468140,0,0
16.945272860,0,1
16.945468020,1,1
16.965273100,1,0
16.965467960,0,0
16.985273320,0,1
16.985467860,1,1
17.005273560,1,0
17.005467700,0,0
17.025273760,0,1
17.025467620,1,1
17.045274000,1,0
17.045467520,0,0
17.065274200,0,1
17.065467400,1,1
17.085274440,1,0
17.085467240,0,0
17.105274660,0,1
17.105467140,1,1
17.125274880,1,0
17.125467080,0,0
17.145275100,0,1
17.145466960,1,1
17.165275340,1,0
17.165466840,0,0
17.185277540,0,1
17.185467120,1,1
17.205277780,1,0
17.205466840,0,0
17.225275980,0,1
17.225466660,1,1
17.245276220,1,0
17.245466420,0,0
17.265276440,0,1
17.265466320,1,1
17.285276680,1,0
17.285466500,0,0
17.305276880,0,1
17.305466120,1,1
17.325277120,1,0
17.325465960,0,0
17.345277320,0,1
17.345466260,1,1
17.365277560,1,0
17.365465920,0,0
17.385277760,0,1
17.385465700,1,1
17.405278000,1,0
17.405465700,0,0
17.425278220,0,1
17.425465440,1,1
17.445278460,1,0
17.445465360,0,0
17.465278660,0,1
17.465465680,1,1
17.485278900,1,0
17.485465180,0,0
17.505279100,0,1
17.505465040,1,1
17.525279340,1,0
17.525464900,0,0
17.545279560,0,1
17.545464800,1,1
17.565279780,1,0
17.565464720,0,0
17.585280000,0,1
17.585465040,1,1
17.605280240,1,0
17.605465160,0,0
17.625280440,0,1
17.625465100,1,1
17.645280680,1,0
17.645464240,0,0
17.665280880,0,1
17.665464160,1,1
17.685281120,1,0
17.685464080,0,0
17.704990340,0,1
17.705464200,1,1
17.724990560,1,0
17.725463860,0,0
17.744987800,0,1
17.745463780,1,1
17.764988040,1,0
17.765464020,0,0
17.784986240,0,1
17.785463480,1,1
17.804986480,1,0
17.805463840,0,0
17.824986680,0,1
17.825463460,1,1
17.844986920,1,0
17.845463260,0,0
17.864987140,0,1
17.865463080,1,1
17.884987380,1,0
17.885463280,0,0
17.904987580,0,1
17.905462900,1,1
17.924987820,1,0
17.925462780,0,0
17.944988020,0,1
17.945462660,1,1
17.964988260,1,0
17.965462520,0,0
17.984988460,0,1
17.985462680,1,1
18.004988700,1,0
18.005462440,0,0
18.024988920,0,1
18.025462260,1,1
18.044989160,1,0
18.045462100,0,0
18.064989360,0,1
18.065462020,1,1
18.084989600,1,0
18.085461880,0,0
18.104989800,0,1
18.105461800,1,1
18.124990040,1,0
18.125461660,0,0
18.144990240,0,1
18.145461560,1,1
18.164990480,1,0
18.165461500,0,0
18.184992700,0,1
18.185461640,1,1
18.204992940,1,0
18.205461700,0,0
18.224991140,0,1
18.225461440,1,1
18.244991380,1,0
18.245461060,0,0
18.264991580,0,1
18.265461520,1,1
18.284991820,1,0
18.285460820,0,0
18.304992020,0,1
18.305460960,1,1
18.324992260,1,0
18.325460620,0,0
18.344992480,0,1
18.345460540,1,1
18.364992720,1,0
18.365460400,0,0
18.384992920,0,1
18.385460260,1,1
18.404993160,1,0
18.405460320,0,0
18.424993360,0,1
18.425460220,1,1
18.444993600,1,0
18.445459980,0,0
18.464993800,0,1
18.465460260,1,1
18.484994040,1,0
18.485459760,0,0
18.504994260,0,1
18.505459600,1,1
18.524994480,1,0
18.525459540,0,0
18.544994700,0,1
18.545459440,1,1
18.564994940,1,0
18.565459300,0,0
18.584995140,0,1
18.585459200,1,1
18.604995380,1,0
18.605459100,0,0
18.624995580,0,1
18.625459000,1,1
18.644995820,1,0
18.645458880,0,0
18.664996020,0,1
18.665458760,1,1
18.684996260,1,0
18.685458680,0,0
18.704996480,0,1
18.705458540,1,1
18.724996700,1,0
18.725458460,0,0
18.744996920,0,1
18.745458560,1,1
18.764997140,1,0
18.765458380,0,0
18.784997360,0,1
18.785458160,1,1
18.804997600,1,0
18.805458080,0,0
18.824997800,0,1
18.825458080,1,1
18.844998040,1,0
18.845457840,0,0
18.864998240,0,1
18.865457760,1,1
18.884998480,1,0
18.885457960,0,0
18.904998680,0,1
18.905457460,1,1
18.924998920,1,0
18.925457360,0,0
18.944999140,0,1
18.945457220,1,1
18.964999360,1,0
18.965457200,0,0
18.984999580,0,1
18.985457100,1,1
19.004999820,1,0
19.005456940,0,0
19.025000020,0,1
19.025456860,1,1
19.045000260,1,0
19.045456720,0,0
19.065000460,0,1
19.065456620,1,1
19.085000700,1,0
19.085456540,0,0
19.105000900,0,1
19.105456420,1,1
19.125001140,1,0
19.125456380,0,0
19.145001360,0,1
19.145456240,1,1
19.165001580,1,0
19.165456280,0,0
19.185006760,0,1
19.185456360,1,1
19.205007000,1,0
19.205456140,0,0
19.225004240,0,1
19.225455780,1,1
19.245004480,1,0
19.245455620,0,0
19.265002680,0,1
19.265455560,1,1
19.285002920,1,0
19.285455800,0,0
19.305003120,0,1
19.305455300,1,1
19.325003360,1,0
19.325455520,0,0
19.345003560,0,1
19.345455200,1,1
19.365003800,1,0
19.365454980,0,0
19.385004000,0,1
19.385454920,1,1
19.405004240,1,0
19.405454900,0,0
19.425004460,0,1
19.425454700,1,1
19.445004680,1,0
19.445454580,0,0
19.465004900,0,1
19.465454820,1,1
19.485005120,1,0
19.485454360,0,0
19.505005340,0,1
19.505454280,1,1
19.525005580,1,0
19.525454160,0,0
19.545005780,0,1
19.545454020,1,1
19.565006020,1,0
19.565453900,0,0
19.585006220,0,1
19.585453800,1,1
19.605006460,1,0
19.605453760,0,0
19.625006660,0,1
19.625453600,1,1
19.645006900,1,0
19.645453540,0,0
19.665007120,0,1
19.665453360,1,1
19.685007340,1,0
19.685453320,0,0
19.705007560,0,1
19.705453180,1,1
19.725007780,1,0
19.725453100,0,0
19.745008000,0,1
19.745452980,1,1
19.765008240,1,0
19.765452840,0,0
19.785008440,0,1
19.785452760,1,1
19.805008680,1,0
19.805452720,0,0
19.825008880,0,1
19.825452580,1,1
19.845009120,1,0
19.845452500,0,0
19.865009320,0,1
19.865452300,1,1
19.885009560,1,0
19.885452180,0,0
19.905009760,0,1
19.905452080,1,1
19.925010000,1,0
19.925452020,0,0
19.945010200,0,1
19.945451860,1,1
19.965010440,1,0
19.965451780,0,0
19.985010660,0,1
19.985451700,1,1
20.005010880,1,0
20.005451600,0,0
20.025011100,0,1
20.025451440,1,1
20.045011320,1,0
20.045451400,0,0
20.065011540,0,1
20.065451220,1,1
20.085011780,1,0
20.085451100,0,0
20.105011980,0,1
20.105451440,1,1
20.125012220,1,0
20.125451480,0,0
20.145012420,0,1
20.145451200,1,1
20.165012660,1,0
20.165451080,0,0
20.185017840,0,1
20.185450980,1,1
20.205018080,1,0
20.205450700,0,0
20.225015300,0,1
20.225450380,1,1
20.245015540,1,0
20.245450280,0,0
20.265013740,0,1
20.265450160,1,1
20.285013980,1,0
20.285450080,0,0
20.305014180,0,1
20.305449940,1,1
20.325014420,1,0
20.325449840,0,0
20.345014640,0,1
20.345449920,1,1
20.365014860,1,0
20.365449920,0,0
20.385015080,0,1
20.385449480,1,1
20.405015300,1,0
20.405449700,0,0
20.425015520,0,1
20.425449700,1,1
20.445015760,1,0
20.445449200,0,0
20.465015960,0,1
20.465449580,1,1
20.485016200,1,0
20.485449040,0,0
20.505016400,0,1
20.505448840,1,1
20.525016640,1,0
20.525448800,0,0
20.545016840,0,1
20.545448700,1,1
20.565017080,1,0
20.565448520,0,0
20.585017280,0,1
20.585448420,1,1
20.605017520,1,0
20.605448420,0,0
20.625017720,0,1
20.625448240,1,1
20.645017960,1,0
20.645448160,0,0
20.665018160,0,1
20.665448020,1,1
20.685018400,1,0
20.685447900,0,0
20.705018620,0,1
20.705447780,1,1
20.725018840,1,0
20.725447680,0,0
20.745019060,0,1
20.745447600,1,1
20.765019280,1,0
20.765447460,0,0
20.785019500,0,1
20.785447400,1,1
20.805019720,1,0
20.805447240,0,0
20.825019940,0,1
20.825447140,1,1
20.845020160,1,0
20.845447120,0,0
20.865020380,0,1
20.865446940,1,1
20.885020620,1,0
20.885446820,0,0
20.905020820,0,1
20.905446700,1,1
20.925021060,1,0
20.925446600,0,0
20.945021260,0,1
20.945446500,1,1
20.965021500,1,0
20.965446420,0,0
20.985021700,0,1
20.985446340,1,1
21.005021940,1,0
21.005446200,0,0
21.025022140,0,1
21.025446100,1,1
21.045022380,1,0
21.045446000,0,0
21.065022580,0,1
21.065445860,1,1
21.085022820,1,0
21.085445740,0,0
21.105023020,0,1
21.105445660,1,1
21.125023260,1,0
21.125445540,0,0
21.145023460,0,1
21.145445400,1,1
21.165023700,1,0
21.165445880,0,0
21.185028880,0,1
21.185445720,1,1
21.205029120,1,0
21.205445380,0,0
21.225026340,0,1
21.225445060,1,1
21.245026580,1,0
21.245444900,0,0
21.265024780,0,1
21.265444800,1,1
21.285025020,1,0
21.285444700,0,0
21.305025240,0,1
21.305444540,1,1
21.325025460,1,0
21.325444460,0,0
21.345025680,0,1
21.345444840,1,1
21.365025900,1,0
21.365444520,0,0
21.385026120,0,1
21.385444540,1,1
21.405026340,1,0
21.405444120,0,0
21.425026560,0,1
21.425443960,1,1
21.445026780,1,0
21.445443780,0,0
21.465027000,0,1
21.465444160,1,1
21.485027220,1,0
21.485443700,0,0
21.505027440,0,1
21.505443580,1,1
21.525027660,1,0
21.525443380,0,0
21.545027880,0,1
21.545443280,1,1
21.565028120,1,0
21.565443160,0,0
21.585028320,0,1
21.585443020,1,1
21.605028560,1,0
21.605443280,0,0
21.625028760,0,1
21.625442860,1,1
21.645029000,1,0
21.645442760,0,0
21.665029200,0,1
21.665442720,1,1
21.685029440,1,0
21.685442560,0,0
21.705029640,0,1
21.705442440,1,1
21.725029880,1,0
21.725442280,0,0
21.745030080,0,1
21.745442180,1,1
21.765030320,1,0
21.765442120,0,0
21.785030520,0,1
21.785441980,1,1
21.805030760,1,0
21.805441980,0,0
21.825030960,0,1
21.825441780,1,1
21.845031200,1,0
21.845441660,0,0
21.865031400,0,1
21.865441520,1,1
21.885031640,1,0
21.885441420,0,0
21.905031840,0,1
21.905441300,1,1
21.925032080,1,0
21.925441220,0,0
21.945032280,0,1
21.945441080,1,1
21.965032520,1,0
21.965441000,0,0
21.985032720,0,1
21.985440940,1,1
22.005032960,1,0
22.005440760,0,0
22.025033160,0,1
22.025440700,1,1
22.045033400,1,0
22.045440580,0,0
22.065033600,0,1
22.065440460,1,1
22.085033840,1,0
22.085440340,0,0
22.105034040,0,1
22.105440240,1,1
22.125034280,1,0
22.125440140,0,0
22.145034480,0,1
22.145440080,1,1
22.165034720,1,0
22.165439880,0,0
22.185036920,0,1
22.185440120,1,1
22.205037160,1,0
22.205439900,0,0
22.225035360,0,1
22.225439600,1,1
22.245035600,1,0
22.245439500,0,0
22.265035800,0,1
22.265439840,1,1
22.285036040,1,0
22.285439720,0,0
22.305036240,0,1
22.305439180,1,1
22.325036480,1,0
22.325439060,0,0
22.345036700,0,1
22.345439100,1,1
22.365036920,1,0
22.365438840,0,0
22.385037140,0,1
22.385438740,1,1
22.405037360,1,0
22.405438960,0,0
22.425037580,0,1
22.425438680,1,1
22.445037800,1,0
22.445438440,0,0
22.465038020,0,1
22.465438760,1,1
22.485038240,1,0
22.485438360,0,0
22.505038460,0,1
22.505438120,1,1
22.525038680,1,0
22.525437940,0,0
22.545038900,0,1
22.545437900,1,1
22.565039120,1,0
22.565437800,0,0
22.585039340,0,1
22.585437880,1,1
22.605039560,1,0
22.605437960,0,0
22.625039780,0,1
22.625437600,1,1
22.645040000,1,0
22.645437340,0,0
22.665040220,0,1
22.665437400,1,1
22.685040440,1,0
22.685437180,0,0
22.705040660,0,1
22.705436980,1,1
22.725040880,1,0
22.725436900,0,0
22.745041100,0,1
22.745436820,1,1
22.765041320,1,0
22.765436740,0,0
22.785041540,0,1
22.785436580,1,1
22.805041760,1,0
22.805436480,0,0
22.825041980,0,1
22.825436380,1,1
22.845042200,1,0
22.845436300,0,0
22.865042420,0,1
22.865436180,1,1
22.885042640,1,0
22.885436240,0,0
22.905042860,0,1
22.905435900,1,1
22.925043080,1,0
22.925435840,0,0
22.945043280,0,1
22.945435740,1,1
22.965043520,1,0
22.965435620,0,0
22.985043740,0,1
22.985436060,1,1
23.005043960,1,0
23.005435540,0,0
23.025044160,0,1
23.025435300,1,1
23.045044400,1,0
23.045435200,0,0
23.065044620,0,1
23.065435080,1,1
23.085044840,1,0
23.085434980,0,0
23.105045060,0,1
23.105434860,1,1
23.125045280,1,0
23.125434780,0,0
23.145045500,0,1
23.145434640,1,1
23.165045720,1,0
23.165434640,0,0
23.185050900,0,1
23.185434780,1,1
23.205051140,1,0
23.205434540,0,0
23.225048380,0,1
23.225434340,1,1
23.245048600,1,0
23.245434120,0,0
23.265046800,0,1
23.265434000,1,1
23.285047040,1,0
23.285434260,0,0
23.305047240,0,1
23.305433760,1,1
23.325047480,1,0
23.325433680,0,0
23.345047680,0,1
23.345433860,1,1
23.365047920,1,0
23.365433500,0,0
23.385048120,0,1
23.385433360,1,1
23.405048360,1,0
23.405433560,0,0
23.425048560,0,1
23.425433300,1,1
23.445048800,1,0
23.445433040,0,0
23.465049000,0,1
23.465433260,1,1
23.485049240,1,0
23.485432940,0,0
23.505049440,0,1
23.505432680,1,1
23.525049680,1,0
23.525432580,0,0
23.545049880,0,1
23.545432520,1,1
23.565050120,1,0
23.565432420,0,0
23.585050320,0,1
23.585432280,1,1
23.605050560,1,0
23.605432220,0,0
23.625050760,0,1
23.625432040,1,1
23.645051000,1,0
23.645431980,0,0
23.665051200,0,1
23.665431860,1,1
23.685051440,1,0
23.685431720,0,0
23.705258580,0,1
23.705431980,1,1
23.725256840,1,0
23.725431660,0,0
23.745262040,0,1
23.745431620,1,1
23.765262280,1,0
23.765431340,0,0
23.785260480,0,1
23.785431460,1,1
23.805260720,1,0
23.805431540,0,0
23.825260920,0,1
23.825431160,1,1
23.845261160,1,0
23.845431160,0,0
23.865261360,0,1
23.865430940,1,1
23.885261580,1,0
23.885430840,0,0
23.905261800,0,1
23.905430760,1,1
23.925262020,1,0
23.925430420,0,0
23.945262240,0,1
23.945430340,1,1
23.965262460,1,0
23.965430260,0,0
23.985262680,0,1
23.985430180,1,1
24.005262900,1,0
24.005430000,0,0
24.025263120,0,1
24.025429940,1,1
24.045263340,1,0
24.045429820,0,0
24.065263540,0,1
24.065429720,1,1
24.085263780,1,0
24.085429600,0,0
24.105263980,0,1
24.105429620,1,1
24.125264220,1,0
24.125429380,0,0
24.145264420,0,1
24.145429340,1,1
24.165264660,1,0
24.165429200,0,0
24.185266860,0,1
24.185445240,1,1
24.205267100,1,0
24.205429140,0,0
24.225265300,0,1
24.225428920,1,1
24.245265540,1,0
24.245428860,0,0
24.265265740,0,1
24.265428640,1,1
24.285265980,1,0
24.285428520,0,0
24.305266180,0,1
24.305428860,1,1
24.325266420,1,0
24.325428300,0,0
24.345266620,0,1
24.345428480,1,1
24.365266860,1,0
24.365428140,0,0
24.385267060,0,1
24.385427960,1,1
24.405267300,1,0
24.405427940,0,0
24.425267500,0,1
24.425427800,1,1
24.445267720,1,0
24.445427700,0,0
24.465267940,0,1
24.465427900,1,1
24.485268160,1,0
24.485427480,0,0
24.505268380,0,1
24.505427340,1,1
24.525268600,1,0
24.525427200,0,0
24.545268800,0,1
24.545427100,1,1
24.565269040,1,0
24.565427040,0,0
24.585269240,0,1
24.585426900,1,1
24.605269480,1,0
24.605426920,0,0
24.625269680,0,1
24.625426740,1,1
24.645269920,1,0
24.645426580,0,0
24.665270120,0,1
24.665426460,1,1
24.685270360,1,0
24.685426340,0,0
24.705270560,0,1
24.705426240,1,1
24.725270800,1,0
24.725426120,0,0
24.745271000,0,1
24.745426020,1,1
24.765271240,1,0
24.765425900,0,0
24.785271440,0,1
24.785425820,1,1
24.805271680,1,0
24.805425680,0,0
24.825271880,0,1
24.825425580,1,1
24.845272120,1,0
24.845425540,0,0
24.865272320,0,1
24.865425380,1,1
24.885272540,1,0
24.885425280,0,0
24.905272760,0,1
24.905425160,1,1
24.925272980,1,0
24.925425040,0,0
24.945273200,0,1
24.945424960,1,1
24.965273420,1,0
24.965424820,0,0
24.985273620,0,1
24.985424780,1,1
25.005273860,1,0
25.005424660,0,0
25.025274060,0,1
25.025424600,1,1
25.045274300,1,0
25.045424480,0,0
25.065274500,0,1
25.065424300,1,1
25.085274740,1,0
25.085424180,0,0
25.105274940,0,1
25.105425460,1,1
25.125275180,1,0
25.125424460,0,0
25.145275380,0,1
25.145424260,1,1
25.165275620,1,0
25.165424420,0,0
25.185277820,0,1
25.185424020,1,1
25.205278040,1,0
25.205423860,0,0
25.225276260,0,1
25.225423500,1,1
25.245276480,1,0
25.245423340,0,0
25.265276700,0,1
25.265423220,1,1
25.285276920,1,0
25.285423400,0,0
25.305277120,0,1
25.305422960,1,1
25.325277360,1,0
25.325423260,0,0
25.345277560,0,1
25.345423180,1,1
25.365277800,1,0
25.365422820,0,0
25.385278000,0,1
25.385422600,1,1
25.405278240,1,0
25.405422700,0,0
25.425278440,0,1
25.425422400,1,1
25.445278680,1,0
25.445422260,0,0
25.465278880,0,1
25.465422500,1,1
25.485279120,1,0
25.485422380,0,0
25.505279320,0,1
25.505421960,1,1
25.525279540,1,0
25.525421800,0,0
25.545279760,0,1
25.545421700,1,1
25.565279980,1,0
25.565421600,0,0
25.585280180,0,1
25.585421520,1,1
25.605280420,1,0
25.605421440,0,0
25.625280620,0,1
25.625421320,1,1
25.645280860,1,0
25.645421160,0,0
25.665281060,0,1
25.665421100,1,1
25.685281300,1,0
25.685420960,0,0
25.705281500,0,1
25.705420840,1,1
25.725281740,1,0
25.725420760,0,0
25.745281940,0,1
25.745420640,1,1
25.765282180,1,0
25.765420580,0,0
25.785282380,0,1
25.785420460,1,1
25.805282600,1,0
25.805420320,0,0
25.825282800,0,1
25.825420240,1,1
25.845283040,1,0
25.845420160,0,0
25.865283240,0,1
25.865420000,1,1
25.885283480,1,0
25.885419920,0,0
25.905283680,0,1
25.905419780,1,1
25.925283920,1,0
25.925419720,0,0
25.945284120,0,1
25.945419540,1,1
25.965284360,1,0
25.965419440,0,0
25.985284560,0,1
25.985419380,1,1
26.005284800,1,0
26.005419260,0,0
26.025285000,0,1
26.025419160,1,1
26.045285220,1,0
26.045419000,0,0
26.065285420,0,1
26.065418880,1,1
26.085285660,1,0
26.085418800,0,0
26.105285860,0,1
26.105418740,1,1
26.125286100,1,0
26.125418580,0,0
26.145286300,0,1
26.145418480,1,1
26.165286540,1,0
26.165418980,0,0
26.185288740,0,1
26.185418780,1,1
26.205288980,1,0
26.205418520,0,0
26.225287180,0,1
26.225418100,1,1
26.245287400,1,0
26.245418380,0,0
26.265287620,0,1
26.265417840,1,1
26.285287840,1,0
26.285417740,0,0
26.305288040,0,1
26.305417660,1,1
26.325288280,1,0
26.325417980,0,0
26.345288480,0,1
26.345417440,1,1
26.365288720,1,0
26.365417420,0,0
26.385288920,0,1
26.385417240,1,1
26.405289160,1,0
26.405417740,0,0
26.425289360,0,1
26.425417160,1,1
26.445289580,1,0
26.445416860,0,0
26.465289780,0,1
26.465417160,1,1
26.485290020,1,0
26.485416900,0,0
26.505290220,0,1
26.505416680,1,1
26.525290460,1,0
26.525416460,0,0
26.545290660,0,1
26.545416380,1,1
26.565290900,1,0
26.565416220,0,0
26.585291100,0,1
26.585416100,1,1
26.605291340,1,0
26.605416000,0,0
26.625291540,0,1
26.625415900,1,1
26.645291780,1,0
26.645415820,0,0
26.665291980,0,1
26.665415720,1,1
26.685292200,1,0
26.685415620,0,0
26.705292400,0,1
26.705415480,1,1
26.725292640,1,0
26.725415360,0,0
26.745292840,0,1
26.745415240,1,1
26.765293080,1,0
26.765415140,0,0
26.785293280,0,1
26.785415080,1,1
26.805293520,1,0
26.805414920,0,0
26.825293720,0,1
26.825414820,1,1
26.845293940,1,0
26.845414740,0,0
26.865294160,0,1
26.865414580,1,1
26.885294380,1,0
26.885414540,0,0
26.905294580,0,1
26.905414420,1,1
26.925294820,1,0
26.925414280,0,0
26.945295020,0,1
26.945414160,1,1
26.965295260,1,0
26.965414080,0,0
26.985295460,0,1
26.985413980,1,1
27.005295700,1,0
27.005413980,0,0
27.025295900,0,1
27.025413780,1,1
27.045296120,1,0
27.045413660,0,0
27.065296320,0,1
27.065413560,1,1
27.085296560,1,0
27.085413440,0,0
27.105296760,0,1
27.105413340,1,1
27.125297000,1,0
27.125413260,0,0
27.145297200,0,1
27.145413120,1,1
27.165297440,1,0
27.165413140,0,0
27.185294640,0,1
27.185413340,1,1
27.205294860,1,0
27.205413000,0,0
27.225300080,0,1
27.225412820,1,1
27.245300300,1,0
27.245412680,0,0
27.265298500,0,1
27.265412620,1,1
27.285298740,1,0
27.285412580,0,0
27.305298940,0,1
27.305412220,1,1
27.325299180,1,0
27.325412360,0,0
27.345299380,0,1
27.345412040,1,1
27.365299600,1,0
27.365411880,0,0
27.385299820,0,1
27.385411800,1,1
27.405300040,1,0
27.405411840,0,0
27.425300260,0,1
27.425411660,1,1
27.445300480,1,0
27.445411520,0,0
27.465300680,0,1
27.465411820,1,1
27.485300920,1,0
27.485411280,0,0
27.505301120,0,1
27.505411160,1,1
27.525301360,1,0
27.525411080,0,0
27.545301560,0,1
27.545410960,1,1
27.565301780,1,0
27.565410840,0,0
27.585301980,0,1
27.585411060,1,1
27.605302220,1,0
27.605411120,0,0
27.625302420,0,1
27.625417040,1,1
27.645302660,1,0
27.645410440,0,0
27.665302860,0,1
27.665410340,1,1
27.685303100,1,0
27.685410220,0,0
27.705303300,0,1
27.705410120,1,1
27.725303520,1,0
27.725409980,0,0
27.745303720,0,1
27.745409900,1,1
27.765303960,1,0
27.765409800,0,0
27.785304160,0,1
27.785409680,1,1
27.805304400,1,0
27.805409820,0,0
27.825304600,0,1
27.825409440,1,1
27.845304840,1,0
27.845409360,0,0
27.865305040,0,1
27.865409200,1,1
27.885305260,1,0
27.885409280,0,0
27.905305460,0,1
27.905409000,1,1
27.925305700,1,0
27.925408880,0,0
